parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
11049272,91344,,2,4,7,2,1955,409837,34.27021,-118.47352,"15651 Horace St, Granada Hills, CA 91344, USA",127792
11049285,91344,,2,3,7,2,1953,155540,34.271556,-118.47213,"15632 San Fernando Mission Blvd, Granada Hills, CA 91344, USA",199681
11049361,91344,,2,3,4,2,1995,478000,34.268429,-118.474757,"15725 Tulsa St, Granada Hills, CA 91344, USA",246092
11049391,91344,,2,4,7,2,1957,393711,34.267554,-118.473721,"10840 Aqueduct Ave, Granada Hills, CA 91344, USA",140626
11049417,91344,,3,4,4,3,1957,281474,34.267609,-118.472368,"10840 Blucher Ave, Granada Hills, CA 91344, USA",202922
11049428,91344,,2,4,4,2,1957,62787,34.264877,-118.474494,"15715 Chatsworth St, Granada Hills, CA 91344, USA",105570
11049489,91345,,2,2,7,2,1952,57076,34.275382,-118.455274,"14787 San Fernando Mission Blvd, Mission Hills, CA 91345, USA",228900
11049564,91345,,1,2,7,1,1952,59724,34.275901,-118.453886,"14742 San Fernando Mission Blvd, Mission Hills, CA 91345, USA",156887
11049611,91345,1,2,5,7,2,1955,383674,34.27288,-118.470176,"11162 Orion Ave, Mission Hills, CA 91345, USA",397770
11049661,91345,,2,4,7,2,1948,363000,34.274322,-118.453343,"14733 Maclay St, Mission Hills, CA 91345, USA",126893
11049713,91345,,2,3,7,2,1953,91264,34.270181,-118.469417,"15472 Celtic St, Mission Hills, CA 91345, USA",182353
11049831,91345,,2,3,7,2,1953,188646,34.267778,-118.470066,"10848 Marklein Ave, Mission Hills, CA 91345, USA",194498
11049873,91345,,2,4,7,2,1947,377596,34.273596,-118.451273,"14607 S Brand Blvd, Mission Hills, CA 91345, USA",216639
11049932,91345,1,3,4,4,3,1977,241318,34.278469,-118.456931,"11450 Sharp Ave, Mission Hills, CA 91345, USA",361696
11050010,91345,1,2,3,4,2,1977,132592,34.27873,-118.459533,"15017 Harvest St, Mission Hills, CA 91345, USA",108558
11050058,91344,,2,3,7,2,1958,271725,34.27886,-118.482801,"16108 Rinaldi St, Granada Hills, CA 91344, USA",173587
11050160,91344,,2,3,7,2,1957,67883,34.277922,-118.476499,"11424 Dempsey Ave, Granada Hills, CA 91344, USA",279138
11050189,91344,,2,2,7,2,1956,173352,34.278404,-118.475826,"11442 Haskell Ave, Granada Hills, CA 91344, USA",498499
11050207,91344,1,2,4,7,2,1954,410723,34.276168,-118.475815,"11324 Haskell Ave, Granada Hills, CA 91344, USA",147330
11050212,91344,,2,4,7,2,1954,384073,34.277019,-118.475807,"11354 Haskell Ave, Granada Hills, CA 91344, USA",292692
11050263,91344,,2,4,7,2,1954,147512,34.276521,-118.479963,"15951 Simonds St, Granada Hills, CA 91344, USA",150529
11050311,91344,,2,4,7,2,1954,66177,34.276068,-118.480686,"16010 Simonds St, Granada Hills, CA 91344, USA",258854
11050322,91344,,2,3,7,2,1955,356992,34.275777,-118.482235,"16053 Index St, Granada Hills, CA 91344, USA",316051
11050378,91344,,2,3,7,2,1955,47899,34.272635,-118.483431,"16124 Lahey St, Granada Hills, CA 91344, USA",158473
11050398,91344,,2,4,7,2,1953,396092,34.272549,-118.480454,"15958 Lahey St, Granada Hills, CA 91344, USA",151794
11050535,91344,,2,4,7,2,1955,363735,34.273971,-118.478563,"11208 Densmore Ave, Granada Hills, CA 91344, USA",140568
11050572,91344,,3,3,7,3,1956,556000,34.275276,-118.478226,"15858 Index St, Granada Hills, CA 91344, USA",590627
11050597,91344,,2,3,7,2,1956,215216,34.27444,-118.476332,"11225 Haskell Ave, Granada Hills, CA 91344, USA",179755
11050613,91344,1,2,3,7,2,1956,57680,34.273773,-118.475383,"11201 Danube Ave, Granada Hills, CA 91344, USA",243491
11050656,91344,1,2,3,4,2,1956,57680,34.272528,-118.47726,"15830 Lahey St, Granada Hills, CA 91344, USA",62681
11050681,91344,,2,3,7,2,1954,59726,34.27096,-118.483024,"16112 Ludlow St, Granada Hills, CA 91344, USA",279690
11050778,91344,,2,3,7,2,1954,428390,34.269689,-118.479479,"10945 Gloria Ave, Granada Hills, CA 91344, USA",296524
11050790,91344,,2,3,7,2,1956,54617,34.269275,-118.483007,"16109 Celtic St, Granada Hills, CA 91344, USA",152877
11050842,91344,1,2,4,4,2,1954,389424,34.269623,-118.478977,"10942 Gloria Ave, Granada Hills, CA 91344, USA",144171
11050960,91344,,2,3,4,2,1956,63190,34.270105,-118.475866,"11002 Haskell Ave, Granada Hills, CA 91344, USA",125353
11050961,91344,,2,3,4,2,1956,330460,34.270277,-118.475864,"11010 Haskell Ave, Granada Hills, CA 91344, USA",245325
11050983,91344,,3,4,7,3,1955,254699,34.268742,-118.47588,"10918 Haskell Ave, Granada Hills, CA 91344, USA",361019
11051006,91344,,2,3,4,2,1959,286392,34.267041,-118.475447,"10814 Haskell Ave, Granada Hills, CA 91344, USA",52038
11051021,91344,,2,3,7,2,1954,415000,34.264898,-118.477714,"15845 Chatsworth St, Granada Hills, CA 91344, USA",312775
11051091,91344,,2,3,7,2,1954,336440,34.267663,-118.480118,"10832 Gaynor Ave, Granada Hills, CA 91344, USA",194459
11051093,91344,,2,4,7,2,1954,199027,34.267666,-118.480515,"16001 Jersey St, Granada Hills, CA 91344, USA",222509
11051132,91344,,2,4,7,2,1956,482000,34.264924,-118.481632,"16035 Chatsworth St, Granada Hills, CA 91344, USA",151217
11051138,91344,,2,3,7,2,1954,421068,34.265279,-118.480099,"15954 Los Alimos St, Granada Hills, CA 91344, USA",326233
11051258,91344,,2,3,7,2,1956,397791,34.263977,-118.480974,"16015 Kingsbury St, Granada Hills, CA 91344, USA",234561
11051282,91344,,2,3,4,2,1958,285656,34.262215,-118.483072,"10541 Gaviota Ave, Granada Hills, CA 91344, USA",182485
11051289,91344,,2,4,7,2,1973,298387,34.26353,-118.482981,"10625 Gaviota Ave, Granada Hills, CA 91344, USA",170578
11051402,91344,,2,3,4,2,1958,305629,34.26256,-118.482447,"10552 Gaviota Ave, Granada Hills, CA 91344, USA",330160
11051444,91344,1,2,3,4,2,1957,116753,34.262054,-118.481406,"10529 Montgomery Ave, Granada Hills, CA 91344, USA",298858
11051460,91344,1,2,3,7,2,1955,472000,34.263017,-118.476602,"10613 Haskell Ave, Granada Hills, CA 91344, USA",333274
11051527,91344,,2,3,7,2,1953,223783,34.257657,-118.476368,"10321 Haskell Ave, Granada Hills, CA 91344, USA",318214
11051535,91344,,2,3,7,2,1953,71955,34.258019,-118.476545,"10321 Haskell Ave, Granada Hills, CA 91344, USA",194654
11051536,91344,,2,3,7,2,1953,444000,34.258002,-118.47627,"10321 Haskell Ave, Granada Hills, CA 91344, USA",194564
11051538,91344,,2,3,7,2,1953,48499,34.258315,-118.475969,"10330 Haskell Ave, Granada Hills, CA 91344, USA",190396
11051583,91344,1,2,3,7,2,1954,301638,34.260496,-118.47767,"10443 Dempsey Ave, Granada Hills, CA 91344, USA",308030
11051616,91344,,2,2,7,2,1955,125028,34.260118,-118.478753,"10431 Densmore Ave, San Fernando, CA 91344, USA",708930
11051636,91344,,2,3,7,2,1953,51763,34.258967,-118.479234,"10348 Gloria Ave, Granada Hills, CA 91344, USA",179654
11051743,91344,,2,3,7,2,1953,53193,34.259265,-118.4831,"10361 Gaviota Ave, Granada Hills, CA 91344, USA",300300
11051806,91344,,2,3,7,2,1953,266723,34.258042,-118.479403,"15928 Blackhawk St, Granada Hills, CA 91344, USA",195011
11051820,91344,,2,3,7,2,1953,322983,34.258036,-118.478542,"15900 Blackhawk St, Granada Hills, CA 91344, USA",191788
11051861,91343,,2,4,7,2,1954,401802,34.256779,-118.480419,"15957 Tuba St, North Hills, CA 91343, USA",324418
11051900,91343,,2,3,7,2,1954,228902,34.255793,-118.480184,"15949 Lemarsh St, North Hills, CA 91343, USA",234780
11051951,91343,,2,3,7,2,1953,251870,34.255454,-118.483575,"10156 Collett Ave, North Hills, CA 91343, USA",225217
11051957,91343,,2,3,7,2,1953,179678,34.256459,-118.483565,"10224 Collett Ave, North Hills, CA 91343, USA",188086
11051960,91343,,2,3,7,2,1953,73199,34.256686,-118.483036,"16111 Tuba St, North Hills, CA 91343, USA",299882
11051977,91343,,2,3,7,2,1953,364739,34.256286,-118.482042,"10225 Montgomery Ave, North Hills, CA 91343, USA",272963
11051991,91343,,2,4,7,2,1953,72369,34.253934,-118.482065,"16051 Mayall St, North Hills, CA 91343, USA",349717
11052014,91343,,2,3,7,2,1953,283486,34.255103,-118.481039,"10147 Gaynor Ave, North Hills, CA 91343, USA",336702
11052181,91343,1,2,4,4,2,1964,315890,34.250404,-118.477783,"15845 Lassen St, North Hills, CA 91343, USA",179538
11052238,91343,,2,3,7,2,1953,265350,34.252788,-118.480126,"10029 Gloria Ave, North Hills, CA 91343, USA",352099
11052242,91343,,2,3,7,2,1953,393000,34.252008,-118.480134,"10001 Gloria Ave, North Hills, CA 91343, USA",196215
11052261,91343,,2,3,7,2,1953,50540,34.253409,-118.481055,"10051 Gaynor Ave, North Hills, CA 91343, USA",184049
11052266,91343,,2,3,7,2,1953,213635,34.252571,-118.481064,"10021 Gaynor Ave, North Hills, CA 91343, USA",188080
11052409,91343,1,3,5,7,3,1956,249627,34.250778,-118.476352,"15800 Septo St, North Hills, CA 91343, USA",307065
11052429,91343,1,2,3,4,2,1957,472000,34.249385,-118.474939,"15729 Labrador St, North Hills, CA 91343, USA",345251
11052443,91343,,2,3,7,2,1957,62982,34.248395,-118.474949,"9810 Danube Ave, North Hills, CA 91343, USA",369543
11052472,91343,,2,2,4,2,1965,277761,34.247119,-118.473529,"15644 Marilla St, North Hills, CA 91343, USA",528708
11052487,91343,,2,2,4,2,1944,108379,34.248236,-118.473799,"15651 Kinzie St, North Hills, CA 91343, USA",379128
11052517,91343,,3,4,4,3,1965,289008,34.247802,-118.472712,"15632 Kinzie St, North Hills, CA 91343, USA",443904
11052565,91343,1,2,2,4,2,1949,80728,34.242118,-118.47485,"15724 Noga Way, North Hills, CA 91343, USA",555250
11052696,91343,,2,3,4,2,1958,388806,34.242102,-118.482762,"16059 Gledhill St, North Hills, CA 91343, USA",236878
11052722,91343,,2,3,4,2,1956,497749,34.239453,-118.483273,"16117 Tupper St, North Hills, CA 91343, USA",282421
11052775,91343,,4,4,4,4,1959,377190,34.239535,-118.481368,"16021 Tupper St, North Hills, CA 91343, USA",432920
11052941,91343,,2,3,4,2,1958,466000,34.240725,-118.478487,"15862 Vincennes St, North Hills, CA 91343, USA",292056
11052942,91343,1,2,3,4,2,1958,289569,34.240723,-118.478288,"15856 Vincennes St, North Hills, CA 91343, USA",301726
11052981,91343,,2,4,4,2,1961,270059,34.241773,-118.475687,"9430 Haskell Ave, North Hills, CA 91343, USA",309120
11053023,91343,,3,4,4,3,1959,69719,34.241637,-118.478482,"15862 Gledhill St, North Hills, CA 91343, USA",199330
11053091,91343,,1,3,7,1,1927,402363,34.240693,-118.475875,"9358 Haskell Ave, North Hills, CA 91343, USA",232856
11053102,91343,1,3,3,4,3,1989,530389,34.241653,-118.473431,"9416 Aqueduct Ave, North Hills, CA 91343, USA",526485
11053139,91343,1,3,4,4,3,1992,325256,34.241758,-118.472669,"9411 Orion Ave, North Hills, CA 91343, USA",605340
11053255,91343,,2,4,7,2,1962,373980,34.235298,-118.479578,"15932 Nordhoff St, North Hills, CA 91343, USA",196288
11053256,91343,,2,2,7,2,1947,338314,34.235298,-118.479356,"15926 Nordhoff St, North Hills, CA 91343, USA",383011
11053274,91343,1,2,3,4,2,1965,140371,34.235298,-118.478337,"15900 Nordhoff St, North Hills, CA 91343, USA",275897
11053399,91343,,2,3,7,2,1961,391643,34.234827,-118.473595,"9040 Aqueduct Ave, North Hills, CA 91343, USA",246952
11053409,91343,,1,2,7,1,1952,133184,34.234444,-118.472931,"9015 Orion Ave, North Hills, CA 91343, USA",70983
11053510,91343,,2,3,4,2,1954,496000,34.233512,-118.477247,"8956 Dempsey Ave, North Hills, CA 91343, USA",403656
11053538,91343,1,2,3,4,2,1957,381038,34.231322,-118.47716,"8834 Dempsey Ave, North Hills, CA 91343, USA",311310
11053545,91343,1,3,4,4,3,1969,445873,34.230997,-118.476237,"8822 Haskell Ave, North Hills, CA 91343, USA",637347
11053565,91343,,2,3,4,2,1959,223058,34.230801,-118.478149,"15850 Gresham St, North Hills, CA 91343, USA",244262
11053647,91343,1,1,3,4,1,1958,488000,34.229987,-118.479553,"15924 Acre St, North Hills, CA 91343, USA",278333
11053659,91343,1,2,4,4,2,1962,493000,34.229536,-118.477548,"15833 Londelius St, North Hills, CA 91343, USA",106897
11053672,91343,,4,4,4,4,1963,574601,34.230418,-118.479142,"15911 Acre St, North Hills, CA 91343, USA",486572
11053751,91343,1,2,3,4,2,1961,317960,34.233019,-118.48013,"15945 Bahama St, North Hills, CA 91343, USA",431479
11053767,91343,1,2,4,7,2,1963,221736,34.231109,-118.483377,"8835 Gaviota Ave, North Hills, CA 91343, USA",353021
11053810,91343,,2,3,7,2,1948,339656,34.226705,-118.483847,"8600 Collett Ave, North Hills, CA 91343, USA",270697
11053830,91343,1,3,4,4,3,1984,251957,34.226891,-118.48279,"16051 Napa St, North Hills, CA 91343, USA",297181
11053840,91343,1,3,4,4,3,1988,520109,34.227174,-118.482153,"16034 Bryant St, North Hills, CA 91343, USA",245678
11053859,91343,,2,3,4,2,1965,444000,34.22544,-118.482655,"16046 Malden St, North Hills, CA 91343, USA",317706
11053913,91343,,2,4,7,2,1958,190035,34.227085,-118.480183,"15942 Bryant St, North Hills, CA 91343, USA",253523
11054022,91343,,2,3,7,2,1959,405079,34.225899,-118.479238,"15921 Malden St, North Hills, CA 91343, USA",515272
11054103,91343,,2,3,4,2,1956,550901,34.227643,-118.473879,"8642 Aqueduct Ave, North Hills, CA 91343, USA",349776
11054174,91343,1,3,4,4,3,1964,221687,34.223579,-118.479751,"15926 Eccles St, North Hills, CA 91343, USA",545299
11054182,91343,,3,4,4,3,1964,343491,34.2235,-118.479228,"15914 Eccles St, North Hills, CA 91343, USA",508758
11054249,91343,,2,2,7,2,1953,329206,34.222564,-118.47809,"8337 Dempsey Ave, North Hills, CA 91343, USA",305435
11054287,91343,,2,2,7,2,1953,395000,34.222066,-118.480678,"8318 Gloria Ave, North Hills, CA 91343, USA",310477
11054309,91343,,2,3,7,2,1952,54823,34.224396,-118.481639,"16022 Chase St, North Hills, CA 91343, USA",284203
11054396,91343,1,2,3,7,2,1956,440348,34.24149,-118.492486,"9408 Monogram Ave, North Hills, CA 91343, USA",285244
11054415,91343,,2,4,4,2,1956,461000,34.240831,-118.492492,"9348 Monogram Ave, North Hills, CA 91343, USA",61076
11054462,91343,1,2,4,4,2,1956,339656,34.24137,-118.48876,"16335 Vincennes St, North Hills, CA 91343, USA",132505
11054510,91343,,2,3,7,2,1956,178445,34.240938,-118.489238,"16354 Vincennes St, North Hills, CA 91343, USA",257676
11054592,91343,,2,3,7,2,1956,366337,34.241852,-118.488203,"16320 Gledhill St, North Hills, CA 91343, USA",326435
11054596,91343,,2,3,7,2,1955,390000,34.242633,-118.487161,"16260 Plummer St, North Hills, CA 91343, USA",258958
11054643,91343,,3,5,4,3,1962,324043,34.241631,-118.484449,"9422 Woodley Ave, North Hills, CA 91343, USA",319827
11054749,91343,,3,4,7,3,1956,307381,34.235946,-118.485032,"16205 Nordhoff St, North Hills, CA 91343, USA",352402
11054754,91343,,2,4,7,2,1956,458991,34.23676,-118.484496,"9130 Woodley Ave, North Hills, CA 91343, USA",218750
11054764,91343,,2,3,7,2,1956,358613,34.237986,-118.485981,"9214 Swinton Ave, North Hills, CA 91343, USA",228684
11054840,91343,,2,3,4,2,1956,72166,34.236919,-118.486616,"9143 Swinton Ave, North Hills, CA 91343, USA",255584
11054876,91343,,2,3,7,2,1955,5.00E+05,34.237258,-118.490025,"16408 Dearborn St, North Hills, CA 91343, USA",435214
11054916,91343,,2,4,4,2,1956,81344,34.237786,-118.49074,"16435 Dearborn St, North Hills, CA 91343, USA",237084
11054917,91343,,2,4,4,2,1956,257929,34.238153,-118.490736,"16436 Knapp St, North Hills, CA 91343, USA",237086
11054963,91343,1,2,3,7,2,1957,231036,34.236953,-118.492043,"16513 Calahan St, North Hills, CA 91343, USA",321225
11055026,91343,,2,3,7,2,1956,404931,34.249916,-118.491837,"9860 Monogram Ave, Northridge, CA 91343, USA",187998
11055034,91343,,2,4,7,2,1955,54829,34.249532,-118.492513,"16525 Labrador St, Northridge, CA 91343, USA",188883
11055057,91343,1,2,3,7,2,1956,67678,34.248288,-118.491941,"9800 Monogram Ave, Northridge, CA 91343, USA",402787
11055116,91343,,3,4,7,3,1956,438590,34.244105,-118.49143,"16459 Ballinger St, North Hills, CA 91343, USA",398648
11055151,91343,,2,3,7,2,1956,60716,34.24843,-118.490594,"16432 Kinzie St, North Hills, CA 91343, USA",204457
11055159,91343,1,2,3,7,2,1956,420018,34.249524,-118.489621,"16401 Labrador St, North Hills, CA 91343, USA",212178
11055214,91343,,2,3,7,2,1956,161656,34.248124,-118.488579,"16337 Kinzie St, North Hills, CA 91343, USA",267503
11055254,91343,1,2,4,7,2,1956,200574,34.245517,-118.488634,"9622 Frankirst Ave, North Hills, CA 91343, USA",207874
11055265,91343,,2,3,7,2,1956,144891,34.245275,-118.490748,"9616 Gothic Ave, North Hills, CA 91343, USA",333967
11055318,91343,,2,3,4,2,1965,301142,34.244997,-118.484426,"16111 Plummer St, North Hills, CA 91343, USA",239367
11055413,91343,1,2,4,4,2,1959,308303,34.246205,-118.486822,"9648 Valjean Ave, North Hills, CA 91343, USA",16197
11055514,91343,1,2,4,4,2,1964,506000,34.243574,-118.486812,"16248 Ballinger St, North Hills, CA 91343, USA",203881
11055535,91343,,3,3,4,3,1964,5.00E+05,34.244033,-118.486797,"9532 Valjean Ave, North Hills, CA 91343, USA",431635
11055539,91343,,3,5,4,3,1964,469189,34.244538,-118.486381,"9551 Swinton Ave, North Hills, CA 91343, USA",310950
11055589,91343,,3,4,7,3,1955,399596,34.254791,-118.485903,"10128 Swinton Ave, North Hills, CA 91343, USA",385219
11055631,91343,,2,3,7,2,1955,51963,34.254813,-118.48693,"10130 Valjean Ave, North Hills, CA 91343, USA",233502
11055692,91343,1,2,4,7,2,1957,70534,34.253191,-118.486079,"16231 Stare St, North Hills, CA 91343, USA",340394
11055725,91343,1,2,4,7,2,1957,453000,34.252702,-118.486118,"16230 Stare St, North Hills, CA 91343, USA",265462
11055869,91343,,2,3,4,2,1957,72437,34.250485,-118.490272,"16423 Lassen St, North Hills, CA 91343, USA",334943
11055979,91344,,2,4,4,2,1956,445000,34.257145,-118.490223,"16432 Devonshire St, Granada Hills, CA 91344, USA",64237
11056008,91343,,2,3,4,2,1956,63392,34.253991,-118.490503,"16435 Mayall St, North Hills, CA 91343, USA",140620
11056076,91343,1,2,5,4,2,2003,468234,34.257109,-118.485231,"10241 Woodley Ave, North Hills, CA 91343, USA",157945
11056101,91343,1,2,3,4,2,1961,429607,34.252517,-118.492381,"10011 Odessa Ave, North Hills, CA 91343, USA",238804
11056109,91343,1,3,3,4,3,1961,474289,34.252256,-118.491619,"10008 Odessa Ave, North Hills, CA 91343, USA",285396
11056124,91343,1,2,3,4,2,1967,387301,34.253536,-118.491594,"10056 Odessa Ave, North Hills, CA 91343, USA",323502
11056187,91344,1,2,3,4,2,1957,455000,34.261467,-118.492297,"10506 Monogram Ave, Granada Hills, CA 91344, USA",245382
11056210,91344,,2,3,4,2,1957,72365,34.262922,-118.49183,"10563 Odessa Ave, Granada Hills, CA 91344, USA",173130
11056256,91344,,2,4,4,2,1957,169578,34.263148,-118.489626,"10611 Debra Ave, Granada Hills, CA 91344, USA",267112
11056261,91344,,2,4,4,2,1958,493000,34.263562,-118.48871,"10630 Debra Ave, Granada Hills, CA 91344, USA",115417
11056312,91344,,3,6,7,3,1959,494349,34.258119,-118.489744,"10326 Debra Ave, Granada Hills, CA 91344, USA",471103
11056314,91344,,3,4,4,3,1959,100026,34.258123,-118.490207,"10326 Debra Ave, Granada Hills, CA 91344, USA",283623
11056401,91344,1,2,3,7,2,1956,440582,34.262403,-118.484709,"10546 Woodley Ave, Granada Hills, CA 91344, USA",265357
11056436,91344,,2,3,7,2,1956,436000,34.259829,-118.484745,"10416 Woodley Ave, Granada Hills, CA 91344, USA",239542
11056443,91344,,2,3,7,2,1956,381460,34.260757,-118.485412,"10455 Woodley Ave, Granada Hills, CA 91344, USA",239561
11056529,91344,1,3,5,4,3,1957,203833,34.264416,-118.489484,"16410 Chatsworth St, Granada Hills, CA 91344, USA",223851
11056548,91344,,2,3,4,2,1958,226230,34.2631,-118.48817,"16325 Clymer St, Granada Hills, CA 91344, USA",74808
11056569,91344,,2,3,4,2,1958,280438,34.259728,-118.488886,"10415 Gothic Ave, Granada Hills, CA 91344, USA",75186
11056581,91344,,2,4,7,2,1958,388661,34.260924,-118.48796,"16318 San Jose St, Granada Hills, CA 91344, USA",113937
11056810,91344,1,2,3,4,2,1956,71645,34.271117,-118.484173,"11034 Woodley Ave, Granada Hills, CA 91344, USA",149713
11056828,91344,1,3,5,7,3,1957,212211,34.270523,-118.485105,"11013 Woodley Ave, Granada Hills, CA 91344, USA",449905
11056839,91344,,2,3,7,2,1956,58901,34.271618,-118.485792,"16228 San Fernando Mission Blvd, Granada Hills, CA 91344, USA",297240
11056877,91344,,2,3,7,2,1956,471494,34.26684,-118.484668,"10810 Woodley Ave, Granada Hills, CA 91344, USA",401058
11056929,91344,,2,3,7,2,1956,116448,34.264949,-118.48557,"10708 Swinton Ave, Granada Hills, CA 91344, USA",402140
11056941,91344,1,2,3,4,2,1961,75226,34.269609,-118.490029,"10942 Debra Ave, Granada Hills, CA 91344, USA",192381
11056959,91344,,2,3,4,2,1961,69711,34.270288,-118.489588,"10973 Gothic Ave, Granada Hills, CA 91344, USA",193912
11056979,91344,1,3,4,4,3,1955,416462,34.270614,-118.491114,"11014 Odessa Ave, Granada Hills, CA 91344, USA",230378
11057001,91344,,2,4,7,2,1955,456000,34.267721,-118.490111,"10840 Debra Ave, Granada Hills, CA 91344, USA",140690
