parcelid,zipcode,airconditioningtypeid,bathroomcnt,bedroomcnt,buildingqualitytypeid,calculatedbathnbr,yearbuilt,taxvaluedollarcnt,latitude,longitude,formatted.address,pred_tax_value
10815030,91356,1,4,4,4,4,1975,673630,34.147705,-118.556174,"4300 Vanalden Ave, Tarzana, CA 91356, USA",750648
10815091,91356,1,6,4,1,6,2010,1721681,34.149455,-118.562312,"4357 Cherry Hills Ln, Tarzana, CA 91356, USA",1978820
10815097,91356,1,5,4,4,5,1968,896436,34.150728,-118.561975,"4451 Totana Dr, Tarzana, CA 91356, USA",1377065
10815118,91356,1,4,5,4,4,1962,885000,34.151955,-118.556971,"4465 Vanalden Ave, Tarzana, CA 91356, USA",863675
10815123,91356,1,3,4,4,3,1962,1031000,34.151571,-118.555908,"4449 Romero Dr, Tarzana, CA 91356, USA",706977
10815154,91356,1,3,4,4,3,1963,892482,34.152337,-118.5587,"19545 Valdez Dr, Tarzana, CA 91356, USA",593524
10815171,91356,1,4,4,4,4,1965,877883,34.153449,-118.559638,"4535 Conchita Way, Tarzana, CA 91356, USA",700814
10815173,91356,1,3,4,4,3,1965,1014363,34.153553,-118.559083,"4535 Conchita Way, Tarzana, CA 91356, USA",728981
10815190,91356,1,3,4,4,3,1964,120848,34.155137,-118.5577,"4643 Caritina Dr, Tarzana, CA 91356, USA",682386
10815193,91356,1,3,4,4,3,1963,637043,34.151912,-118.558985,"4456 Conchita Way, Tarzana, CA 91356, USA",489737
10815195,91356,1,3,4,4,3,1963,160913,34.151741,-118.558386,"19524 Valdez Dr, Tarzana, CA 91356, USA",593533
10815209,91356,1,3,4,4,3,1963,968980,34.149686,-118.558847,"4351 Romero Dr, Tarzana, CA 91356, USA",489769
10815219,91356,1,3,4,4,3,1963,178050,34.151684,-118.557806,"19516 Valdez Dr, Tarzana, CA 91356, USA",592466
10815248,91356,1,4,6,4,4,1966,1280248,34.152319,-118.561842,"4535 Totana Dr, Tarzana, CA 91356, USA",1241544
10815255,91356,1,4,5,4,4,1967,991097,34.153688,-118.561315,"4574 Totana Dr, Tarzana, CA 91356, USA",1258743
10815300,91356,1,4,5,4,4,1972,717420,34.141328,-118.561494,"19633 Anadale Dr, Tarzana, CA 91356, USA",875129
10815334,91356,1,3,5,4,3,1969,566317,34.145058,-118.562295,"4141 Tarrybrae Terrace, Tarzana, CA 91356, USA",910771
10815373,91356,1,3,5,4,3,1970,566716,34.143166,-118.559711,"4029 Ellenita Ave, Tarzana, CA 91356, USA",693922
10815436,91356,1,4,4,4,4,1971,200077,34.146483,-118.55606,"4222 Vanalden Ave, Tarzana, CA 91356, USA",891414
10815441,91356,1,4,4,4,4,1966,620722,34.145159,-118.556251,"19400 Shenango Dr, Tarzana, CA 91356, USA",1215152
10815443,91356,1,3,5,4,3,1967,769599,34.142717,-118.555972,"4011 Vanalden Ave, Tarzana, CA 91356, USA",674950
10815486,91356,1,3,4,4,3,1970,419074,34.143973,-118.558434,"19500 Weeburn Ct, Tarzana, CA 91356, USA",622876
10815522,91356,1,4,4,4,4,1975,796235,34.140733,-118.563772,"19736 Anadale Dr, Tarzana, CA 91356, USA",1041756
10815568,91356,1,3,5,4,3,1974,1030179,34.138773,-118.556667,"3830 Vanalden Ave, Tarzana, CA 91356, USA",774958
10815582,91356,1,5,5,4,5,1974,1227000,34.138259,-118.558438,"3764 Green Gables Dr, Tarzana, CA 91356, USA",918600
10815590,91356,1,4,5,4,4,1974,821778,34.137046,-118.560268,"19624 Trull Brook Dr, Tarzana, CA 91356, USA",846154
10815609,91356,1,3,4,4,3,1977,1260000,34.136044,-118.562331,"19724 Trull Brook Dr, Tarzana, CA 91356, USA",914959
10815691,91356,1,3,4,4,3,1977,735000,34.139026,-118.564299,"3814 Gleneagles Dr, Tarzana, CA 91356, USA",482572
10815759,91316,1,5,5,1,5,2008,1330967,34.163086,-118.52448,"17966 Santa Rita St, Encino, CA 91316, USA",1268042
10815761,91316,,2,3,7,2,1948,655749,34.162811,-118.52448,"5115 Enfield Ave, Encino, CA 91316, USA",353301
10815788,91316,,2,4,7,2,1948,708885,34.16336,-118.525564,"18016 Santa Rita St, Encino, CA 91316, USA",235587
10815827,91316,,2,3,7,2,1950,74203,34.162423,-118.527174,"5112 Lindley Ave, Encino, CA 91316, USA",411621
10815835,91316,,1,3,7,1,1950,614000,34.162186,-118.526694,"5101 Hesperia Ave, Encino, CA 91316, USA",155798
10815848,91356,1,2,3,7,2,1950,442722,34.165206,-118.527745,"5182 Chimineas Ave, Tarzana, CA 91356, USA",462173
10815854,91356,,1,2,7,1,1950,168978,34.164299,-118.527744,"5150 Chimineas Ave, Tarzana, CA 91356, USA",179354
10815890,91356,,2,3,7,2,1950,675000,34.165456,-118.528585,"5180 Garden Grove Ave, Tarzana, CA 91356, USA",580675
10815909,91356,1,3,3,4,3,1950,416279,34.164085,-118.528595,"5136 Garden Grove Ave, Tarzana, CA 91356, USA",444081
10815973,91356,,2,3,7,2,1950,106914,34.166059,-118.530477,"5216 Etiwanda Ave, Tarzana, CA 91356, USA",346460
10815976,91356,,1,2,7,1,1950,252416,34.165606,-118.530476,"5200 Etiwanda Ave, Tarzana, CA 91356, USA",191531
10816058,91356,1,3,4,4,3,1950,496422,34.1594,-118.529959,"18223 Sugarman St, Tarzana, CA 91356, USA",492526
10816078,91356,,3,4,7,3,1950,105950,34.159013,-118.528282,"18125 Valley Vista Blvd, Tarzana, CA 91356, USA",438402
10816152,91356,,2,4,7,2,1950,78282,34.159793,-118.527737,"4944 Doman Ave, Tarzana, CA 91356, USA",432527
10816158,91316,,2,4,7,2,1950,470128,34.16174,-118.52669,"5059 Hesperia Ave, Encino, CA 91316, USA",376606
10816170,91316,,2,3,7,2,1950,181398,34.160564,-118.526899,"5012 Lindley Ave, Encino, CA 91316, USA",290177
10816200,91316,,1,2,7,1,1949,575200,34.16065,-118.52599,"5016 Hesperia Ave, Encino, CA 91316, USA",203894
10816219,91316,,1,2,7,1,1950,78890,34.161806,-118.525562,"5055 Newcastle Ave, Encino, CA 91316, USA",246295
10816229,91316,,3,3,7,3,1948,715709,34.161372,-118.524924,"5044 Newcastle Ave, Encino, CA 91316, USA",727334
10816287,91316,1,2,4,7,2,1948,286536,34.158895,-118.525557,"4915 Newcastle Ave, Encino, CA 91316, USA",331298
10816288,91316,,2,3,7,2,1948,76450,34.158752,-118.525557,"4903 Newcastle Ave, Encino, CA 91316, USA",397972
10816362,91316,1,5,5,1,5,1995,921124,34.158553,-118.527227,"4878 Lindley Ave, Encino, CA 91316, USA",978861
10816466,91316,1,3,4,4,3,1967,147443,34.15859,-118.519005,"17710 Corinthian Dr, Encino, CA 91316, USA",639880
10816470,91316,1,3,3,4,3,1967,1193671,34.159103,-118.518416,"17660 Palora St, Encino, CA 91316, USA",855267
10816497,91316,,2,3,7,2,1951,455227,34.15893,-118.52011,"17735 Corinthian Dr, Encino, CA 91316, USA",360301
10816539,91316,1,2,4,7,2,1951,282661,34.159828,-118.521356,"17835 Palora St, Encino, CA 91316, USA",443095
10816567,91316,,1,3,7,1,1948,189699,34.16217,-118.522744,"5079 Zelzah Ave, Encino, CA 91316, USA",191664
10816613,91316,,2,5,7,2,1948,438093,34.162415,-118.523835,"5100 Enfield Ave, Encino, CA 91316, USA",214356
10816654,91316,1,1,3,7,1,1948,456461,34.159184,-118.523384,"4925 Zelzah Ave, Encino, CA 91316, USA",269773
10816664,91316,1,2,3,7,2,1952,533001,34.158324,-118.523829,"17947 Valley Vista Blvd, Encino, CA 91316, USA",285870
10816723,91316,1,5,5,10,5,1953,1298634,34.157762,-118.523308,"17936 Valley Vista Blvd, Encino, CA 91316, USA",1978433
10816726,91316,1,5,6,4,5,1948,1209039,34.157763,-118.522812,"4838 Zelzah Ave, Encino, CA 91316, USA",961762
10816730,91316,1,4,5,4,4,1948,911000,34.157761,-118.522151,"17856 Valley Vista Blvd, Encino, CA 91316, USA",471983
10816759,91316,1,3,5,7,3,1952,306812,34.157686,-118.521505,"4775 Alonzo Ave, Encino, CA 91316, USA",815049
10816794,91316,,3,3,4,3,1956,915000,34.151143,-118.521783,"4430 White Oak Pl, Encino, CA 91316, USA",683324
10816798,91316,,3,3,4,3,1956,154230,34.152062,-118.521222,"4501 Alonzo Ave, Encino, CA 91316, USA",560914
10816809,91316,,4,4,4,4,1955,857182,34.153219,-118.520008,"4550 Alonzo Ave, Encino, CA 91316, USA",679878
10816810,91316,1,3,4,4,3,1955,1004118,34.153472,-118.519878,"4610 Alonzo Ave, Encino, CA 91316, USA",834080
10816836,91316,1,3,3,4,3,1954,860671,34.156003,-118.519033,"4716 White Oak Pl, Encino, CA 91316, USA",805600
10816851,91316,1,4,4,4,4,1952,874070,34.156883,-118.519462,"4744 Yarmouth Ave, Encino, CA 91316, USA",679756
10816908,91316,1,2,3,4,2,1956,1005000,34.150823,-118.519083,"4347 Coronet Dr, Encino, CA 91316, USA",576733
10816912,91316,1,3,4,4,3,1955,311779,34.150224,-118.52062,"4450 Coronet Dr, Encino, CA 91316, USA",1029624
10816954,91356,1,3,4,7,3,1948,499933,34.161799,-118.533864,"5005 N Serena Cir, Tarzana, CA 91356, USA",722668
10816956,91356,,4,5,7,4,1949,510343,34.162348,-118.534168,"5061 Avenida Hacienda, Tarzana, CA 91356, USA",841877
10817011,91356,,2,3,4,2,1954,35765,34.156424,-118.529294,"18135 Karen Dr, Tarzana, CA 91356, USA",281597
10817030,91356,,3,3,4,3,1955,998994,34.15486,-118.529661,"4720 Dunas Ln, Tarzana, CA 91356, USA",1001292
10817035,91356,1,2,3,4,2,1956,134951,34.15558,-118.529022,"18115 Karen Dr, Tarzana, CA 91356, USA",299042
10817036,91356,1,2,3,4,2,1956,979000,34.155182,-118.529083,"18100 Karen Dr, Tarzana, CA 91356, USA",423681
10817053,91316,1,6,5,10,6,2004,2435000,34.153308,-118.528719,"4537 Gable Dr, Encino, CA 91316, USA",2461330
10817177,91316,1,6,5,4,6,1948,1262117,34.155407,-118.523579,"17941 Karen Dr, Encino, CA 91316, USA",1472456
10817270,91316,1,4,4,4,4,1959,780547,34.148928,-118.519319,"4314 Coronet Dr, Encino, CA 91316, USA",742346
10817331,91316,1,4,5,4,4,1964,921884,34.147239,-118.524109,"4175 Alonzo Ave, Encino, CA 91316, USA",862995
10817415,91316,1,5,5,10,5,1969,1718000,34.149673,-118.522418,"17847 Cathedral Pl, Encino, CA 91316, USA",2192391
10817434,91316,1,4,3,1,4,1968,267946,34.146894,-118.520455,"17801 Twilight Ln, Encino, CA 91316, USA",1086278
10817440,91316,1,4,3,4,4,1972,887660,34.147408,-118.522195,"4230 Alonzo Ave, Encino, CA 91316, USA",1123082
10817452,91316,1,3,3,1,3,1972,240470,34.145442,-118.522208,"17856 VÌ_a Vallarta, Encino, CA 91316, USA",964423
10817687,91316,1,7,6,1,7,1976,1568560,34.140297,-118.525928,"3806 Alonzo Ave, Encino, CA 91316, USA",2265584
10817709,91356,1,6,5,10,6,1995,1032976,34.147536,-118.533302,"4158 Greenbrier Ln, Tarzana, CA 91356, USA",1697473
10817769,91356,1,5,4,10,5,1993,987126,34.14445,-118.534405,"4037 San Remo Way, Tarzana, CA 91356, USA",2094273
10817848,91356,1,3,5,10,3,1996,1206990,34.143297,-118.532908,"4000 Hilton Head Way, Tarzana, CA 91356, USA",1365557
10817883,91356,1,7,5,10,7,2004,2275000,34.159877,-118.53498,"4951 Avenida Oriente, Tarzana, CA 91356, USA",2420364
10817888,91356,1,7,5,10,7,2003,2211404,34.160596,-118.532707,"18300 Tarzana Dr, Tarzana, CA 91356, USA",2303505
10817894,91356,1,7,5,10,7,2002,1910426,34.161227,-118.533542,"18400 W Corazon Cir, Tarzana, CA 91356, USA",2422887
10817917,91364,1,3,4,4,3,1961,537012,34.14929,-118.600703,"4512 Canoga Dr, Woodland Hills, CA 91364, USA",559909
10817924,91364,1,2,4,4,2,1961,483222,34.148982,-118.600274,"4502 Canoga Dr, Woodland Hills, CA 91364, USA",531650
10817939,91364,,2,3,4,2,1962,95139,34.147836,-118.599382,"4404 Canoga Dr, Woodland Hills, CA 91364, USA",438788
10818062,91364,,3,4,4,3,1962,605488,34.147921,-118.598732,"21562 Iglesia Dr, Woodland Hills, CA 91364, USA",396097
10818064,91364,1,2,3,4,2,1962,607000,34.147657,-118.598295,"4336 Torreon Dr, Woodland Hills, CA 91364, USA",342106
10818076,91364,1,2,3,4,2,1961,229889,34.149456,-118.599126,"4300 Pampas Rd, Woodland Hills, CA 91364, USA",569084
10818101,91364,,3,4,4,3,1964,723165,34.15085,-118.600184,"4616 Esparto St, Woodland Hills, CA 91364, USA",632024
10818125,91364,,1,2,7,1,1955,529511,34.151252,-118.598356,"4540 San Blas Ave, Woodland Hills, CA 91364, USA",223966
10818330,91364,1,3,3,4,3,1976,398299,34.148681,-118.595841,"4363 Canoga Ave, Woodland Hills, CA 91364, USA",631139
10818354,91364,,2,2,7,2,1953,207456,34.148109,-118.595574,"4345 Canoga Ave, Woodland Hills, CA 91364, USA",502248
10818397,91364,1,2,3,4,2,1964,94780,34.149339,-118.595448,"4403 Canoga Ave, Woodland Hills, CA 91364, USA",649043
10818406,91364,1,4,4,4,4,1977,729000,34.152004,-118.596825,"4554 Ensenada Dr, Woodland Hills, CA 91364, USA",740338
10818478,91325,,1,2,7,1,1952,353584,34.22011,-118.516844,"17613 Burton St, Northridge, CA 91325, USA",89894
10818480,91325,,2,3,7,2,1952,343686,34.219789,-118.516889,"17614 Burton St, Northridge, CA 91325, USA",154587
10818566,91325,,2,3,7,2,1952,59114,34.215901,-118.516066,"17551 Strathern St, Northridge, CA 91325, USA",198993
10818726,91325,,1,2,7,1,1952,206858,34.219883,-118.515798,"17542 Burton St, Northridge, CA 91325, USA",89181
10818729,91325,,2,3,7,2,1952,454000,34.219877,-118.516393,"17558 Burton St, Northridge, CA 91325, USA",347240
10818765,91325,1,2,3,7,2,1951,355371,34.220339,-118.513123,"17429 Burton St, Northridge, CA 91325, USA",270828
10818834,91325,,2,3,7,2,1951,158950,34.219655,-118.510602,"8216 Andasol Ave, Northridge, CA 91325, USA",344913
10818900,91325,,1,2,7,1,1951,48702,34.218526,-118.510518,"8150 Andasol Ave, Northridge, CA 91325, USA",152021
10818941,91325,1,2,4,7,2,1951,394474,34.216504,-118.510561,"8026 Lasaine Ave, Northridge, CA 91325, USA",341485
10819084,91325,,1,3,7,1,1951,205075,34.215439,-118.512545,"17418 Strathern St, Northridge, CA 91325, USA",94121
10819135,91325,,1,2,7,1,1951,183128,34.212987,-118.512613,"17421 Elkwood St, Northridge, CA 91325, USA",122896
10819148,91325,,2,3,7,2,1951,350000,34.213274,-118.51182,"17400 Hemmingway St, Northridge, CA 91325, USA",287261
10819178,91325,,2,3,7,2,1951,343243,34.214,-118.513652,"17452 Arminta St, Northridge, CA 91325, USA",235752
10819211,91325,,1,2,7,1,1951,198603,34.213017,-118.514336,"7831 Encino Ave, Northridge, CA 91325, USA",213962
10819219,91325,,1,3,7,1,1951,258266,34.214716,-118.513722,"17456 Blythe St, Northridge, CA 91325, USA",117765
10819259,91325,1,2,3,7,2,1951,380000,34.213532,-118.515178,"7855 Jutland Ave, Northridge, CA 91325, USA",342087
10819261,91325,,1,3,7,1,1951,297852,34.213862,-118.515179,"7867 Jutland Ave, Northridge, CA 91325, USA",69741
10819316,91325,,1,3,7,1,1951,424310,34.215149,-118.515647,"17537 Blythe St, Northridge, CA 91325, USA",94120
10819375,91325,,1,2,7,1,1935,99501,34.209319,-118.51705,"7630 Jellico Ave, Northridge, CA 91325, USA",150655
10819404,91325,,1,2,7,1,1935,75844,34.211776,-118.51616,"17556 Stagg St, Northridge, CA 91325, USA",425336
10819434,91325,,2,3,7,2,1935,73616,34.21024,-118.514071,"17460 Keswick St, Northridge, CA 91325, USA",238488
10819436,91325,1,4,4,4,4,1935,450532,34.211782,-118.514109,"17458 Stagg St, Northridge, CA 91325, USA",928768
10819589,91406,,2,3,7,2,1950,55645,34.207093,-118.50928,"7604 Louise Ave, Van Nuys, CA 91406, USA",285097
10819595,91406,,1,2,7,1,1950,132842,34.206268,-118.509279,"17247 Vincent Lane, Van Nuys, CA 91406, USA",297366
10819598,91406,,2,3,7,2,1950,271725,34.205856,-118.509279,"7438 Louise Ave, Van Nuys, CA 91406, USA",296557
10819610,91406,,1,2,7,1,1950,194324,34.207024,-118.50971,"17266 Saticoy St, Van Nuys, CA 91406, USA",173858
10819612,91406,,2,3,7,2,1950,207388,34.207354,-118.509711,"17266 Saticoy St, Van Nuys, CA 91406, USA",389670
10819628,91406,,1,2,7,1,1950,363735,34.20776,-118.512734,"17423 Covello St, Van Nuys, CA 91406, USA",251923
10819694,91406,,1,2,7,1,1950,189498,34.20662,-118.511027,"7501 Lasaine Ave, Van Nuys, CA 91406, USA",146302
10819729,91406,,2,3,7,2,1950,427000,34.206078,-118.510238,"7451 Louise Ave, Van Nuys, CA 91406, USA",292459
10819740,91406,,2,3,7,2,1950,349466,34.205923,-118.511561,"17404 Runnymede St, Van Nuys, CA 91406, USA",322342
10819750,91406,,1,2,7,1,1950,213295,34.204681,-118.514665,"7404 Caldus Ave, Van Nuys, CA 91406, USA",252644
10819794,91406,,1,2,7,1,1950,325128,34.205875,-118.515222,"17510 Runnymede St, Van Nuys, CA 91406, USA",282777
10819840,91406,,1,2,7,1,1950,388100,34.207316,-118.514103,"17462 Covello St, Van Nuys, CA 91406, USA",288817
10819851,91406,,1,3,7,1,1950,287618,34.20704,-118.514897,"17515 Cohasset St, Van Nuys, CA 91406, USA",138878
10819855,91406,,2,2,7,2,1950,372678,34.207315,-118.515889,"17544 Covello St, Van Nuys, CA 91406, USA",408176
10819908,91406,,2,3,7,2,1950,263035,34.206991,-118.517311,"7504 Jellico Ave, Van Nuys, CA 91406, USA",334876
10819941,91406,,1,2,7,1,1950,251912,34.206243,-118.51688,"17617 Runnymede St, Van Nuys, CA 91406, USA",203938
10819954,91406,,1,3,7,1,1951,56256,34.211379,-118.508113,"7735 Ostrom Ave, Van Nuys, CA 91406, USA",190645
10819968,91406,,1,3,7,1,1951,337242,34.210152,-118.508601,"7660 Aldea Ave, Van Nuys, CA 91406, USA",158125
10820024,91406,,2,2,7,2,1951,270683,34.211228,-118.506422,"7728 Wish Ave, Van Nuys, CA 91406, USA",478210
10820071,91406,1,1,3,7,1,1951,284614,34.208688,-118.507271,"17147 Saticoy St, Van Nuys, CA 91406, USA",181348
10820072,91406,,1,3,7,1,1951,246679,34.208688,-118.507463,"17153 Saticoy St, Van Nuys, CA 91406, USA",167343
10820141,91406,,1,3,7,1,1949,371156,34.209901,-118.503818,"7663 Genesta Ave, Van Nuys, CA 91406, USA",224371
10820157,91406,,1,3,7,1,1949,345013,34.210887,-118.502728,"7719 Paso Robles Ave, Van Nuys, CA 91406, USA",168508
10820195,91406,1,3,4,7,3,1948,277676,34.209858,-118.501669,"16905 Keswick St, Lake Balboa, CA 91406, USA",634717
10820221,91406,,2,3,7,2,1949,379104,34.209785,-118.50188,"16911 Keswick St, Van Nuys, CA 91406, USA",277077
10820282,91406,,2,2,7,2,1950,447770,34.207701,-118.502604,"16939 Covello St, Van Nuys, CA 91406, USA",417580
10820296,91406,,1,3,7,1,1950,388608,34.208132,-118.503632,"7557 Genesta Ave, Van Nuys, CA 91406, USA",165401
10820297,91406,1,2,3,7,2,1950,359795,34.208132,-118.503443,"7557 Genesta Ave, Van Nuys, CA 91406, USA",262953
10820335,91406,1,2,4,4,2,1954,458000,34.205653,-118.507309,"7426 Ostrom Ave, Van Nuys, CA 91406, USA",129756
10820470,91406,,2,3,7,2,1951,310394,34.207363,-118.503508,"7525 Genesta Ave, Van Nuys, CA 91406, USA",264842
10820666,91406,,2,3,7,2,1953,56862,34.21853,-118.505384,"8195 Lesner Ave, Van Nuys, CA 91406, USA",260153
10820672,91406,,2,2,7,2,1952,391222,34.218224,-118.507082,"17145 Lanark St, Van Nuys, CA 91406, USA",365895
10820675,91406,,2,2,7,2,1952,185986,34.218237,-118.506547,"17129 Lanark St, Van Nuys, CA 91406, USA",365894
10820688,91406,,3,3,7,3,1958,539000,34.218529,-118.506875,"17138 Willard St, Van Nuys, CA 91406, USA",504170
10820709,91406,,2,2,7,2,1952,392692,34.217449,-118.50723,"17149 Lorne St, Van Nuys, CA 91406, USA",347629
10820742,91406,,2,2,7,2,1952,177853,34.216636,-118.507646,"17201 Baltar St, Van Nuys, CA 91406, USA",369859
10820754,91406,1,2,3,7,2,1952,78333,34.21668,-118.505476,"17059 Baltar St, Van Nuys, CA 91406, USA",428324
10820777,91406,,2,2,7,2,1952,396338,34.215866,-118.507646,"17161 Strathern St, Van Nuys, CA 91406, USA",372398
10820785,91406,,2,2,7,2,1952,330796,34.215909,-118.506177,"17117 Strathern St, Van Nuys, CA 91406, USA",365894
10820816,91406,,3,4,7,3,1952,373567,34.216444,-118.508169,"17216 Baltar St, Van Nuys, CA 91406, USA",778436
10820820,91406,,2,2,7,2,1952,196262,34.217059,-118.50817,"17216 Lorne St, Van Nuys, CA 91406, USA",372371
10820830,91406,,2,3,7,2,1954,348366,34.215225,-118.508615,"7968 Aldea Ave, Van Nuys, CA 91406, USA",279282
10820846,91406,,2,3,7,2,1954,213868,34.213027,-118.508612,"17227 Elkwood St, Van Nuys, CA 91406, USA",359502
10820859,91406,,2,3,7,2,1954,360312,34.213634,-118.506937,"7900 Ostrom Ave, Van Nuys, CA 91406, USA",377405
10820873,91406,,2,3,7,2,1954,351876,34.214837,-118.508188,"7935 Driscoll Ave, Van Nuys, CA 91406, USA",277135
10820933,91406,,2,3,7,2,1954,60122,34.214392,-118.506504,"7915 Wish Ave, Van Nuys, CA 91406, USA",283632
10820946,91406,1,2,3,7,2,1954,344162,34.214513,-118.506008,"7920 Wish Ave, Van Nuys, CA 91406, USA",489078
10821026,91406,1,2,3,7,2,1951,70739,34.212387,-118.502182,"7810 Paso Robles Ave, Van Nuys, CA 91406, USA",340912
10821085,91406,1,2,3,7,2,1952,394474,34.217203,-118.503733,"8052 Genesta Ave, Van Nuys, CA 91406, USA",490299
10821096,91406,,2,2,7,2,1952,343243,34.216193,-118.50378,"8016 Genesta Ave, Van Nuys, CA 91406, USA",496637
10821126,91406,,2,2,7,2,1952,60322,34.216705,-118.502881,"8032 Lesner Ave, Van Nuys, CA 91406, USA",438914
10821148,91406,,2,2,7,2,1952,65843,34.218174,-118.503619,"8137 Lesner Ave, Van Nuys, CA 91406, USA",373042
10821151,91406,,2,2,7,2,1952,281032,34.217857,-118.503119,"8116 Lesner Ave, Van Nuys, CA 91406, USA",365906
10821161,91406,,2,2,7,2,1952,466197,34.218534,-118.503845,"8150 Lesner Ave, Van Nuys, CA 91406, USA",582763
10821194,91406,,2,3,7,2,1952,310725,34.217697,-118.502102,"8112 Paso Robles Ave, Van Nuys, CA 91406, USA",261438
10821196,91406,1,2,3,7,2,1953,484489,34.217366,-118.502039,"16919 Lorne St, Van Nuys, CA 91406, USA",412746
10821204,91406,,2,2,7,2,1952,266844,34.216046,-118.50204,"8010 Paso Robles Ave, Van Nuys, CA 91406, USA",373730
10821208,91406,,2,2,7,2,1952,385730,34.216211,-118.501709,"16912 Baltar St, Van Nuys, CA 91406, USA",374131
10821222,91406,,2,2,7,2,1952,66665,34.217712,-118.5009,"8100 Balboa Pl, Van Nuys, CA 91406, USA",407809
10821262,91406,,2,2,7,2,1952,319339,34.218035,-118.501337,"16914 Lanark St, Van Nuys, CA 91406, USA",373025
10821312,91325,,2,4,7,2,1953,247502,34.220853,-118.503329,"17016 Roscoe Blvd, Northridge, CA 91325, USA",289337
10821829,91406,,2,3,7,2,1955,226167,34.207284,-118.475356,"7525 Haskell Ave, Van Nuys, CA 91406, USA",291611
